[BEGIN] 12/6/2019 3:55:47 PM
[ 1664.637045] $$$   hi_02_PhTable_AutoGen   $$$
[ 1678.277181] part4,650,1382,1183,682,465,284,178,86,79,31,17,8,2,5,1,1,0,0,0,0,
[ 1678.284746] part5,1512,3921,3012,1806,1043,567,370,224,144,91,41,32,18,16,6,2,1,1,0,1,
[ 1679.286423] part1,59,1198,2658,1415,921,478,319,165,151,91,52,43,30,11,12,4,3,0,0,0,
[ 1679.294518] part2,718,3975,4177,2788,1996,1066,514,308,246,99,97,49,38,8,16,9,5,3,0,1,
[ 1679.302785] part3,510,4415,6364,3828,2541,1398,950,665,532,259,163,110,95,39,24,12,10,8,4,2,
[ 1679.311574] part4,1591,
[ 1679.313878] (3)-0000	4287,2916,1879,1424,871,539,351,342,175,134,86,81,27,23,8,8,3,3,1,
[ 1679.322403] part5,309,1638,1475,867,588,358,220,191,216,172,119,55,45,26,18,7,8,2,2,3,
[ 1680.319774] part1,1121,4508,4076,2495,1605,900,518,324,186,95,43,19,7,3,2,0,0,0,0,0,
[ 1680.327890] part2,1330,4771,3930,2293,1392,666,347,188,91,51,23,9,1,1,0,0,0,0,0,0,
[ 1680.335818] part3,1501,4093,2810,1718,974,488,255,105,57,29,15,7,1,3,0,0,0,0,0,0,
[ 1680.343650] part4,3081,7572,4817,2546,1408,663,361,139,62,18,6,1,2,0,0,0,0,0,0,0,
[ 1680.351467] part5,2240,7025,5002,2769,1546,711,395,197,101,44,23,9,5,1,0,0,0,0,0,0,
[ 1681.353126] part1,1083,4330,3915,2556,1587,845,523,317,189,64,54,18,7,2,3,1,0,1,0,0,
[ 1681.361239] part2,1418,4809,3889,2284,1324,646,335,176,53,26,14,4,3,0,0,0,0,0,0,0,
[ 1681.369158] part3,1443,3946,2671,1501,846,393,213,85,58,23,18,4,2,1,0,0,0,0,0,0,
[ 1681.376892] part4,3085,8046,5010,2729,1454,675,358,135,57,29,6,2,2,1,0,0,0,0,0,0,
[ 1681.384707] part5,2252,7204,4879,2810,1435,710,394,153,94,49,23,9,3,3,0,2,0,0,0,0,
[ 1681.889685] (0)-2539	[[HDMI][PWR][WARN]] PWR_STS : FG_HDMI=1, P0/P1/P2/P3(active,fsm,vs_cnt,pol,int) =  P0(0,PS_OFF,0,0,0)/P1(0,PS_OFF,0,0,0)/P2(0,PS_OFF,0,0,0)/P3(1,PS_OFF,35498,1,0)
[ 1682.329536] (0)-2541	[[HDMI][AUDIOF]] Audio STS : FSM=5(CHECK), hbr=0/0, sample_cnt= 30051, hbr_sample_cnt=0, fifo_ov=0, type=2(LPCM), ch_mode=0, ch_num=2, acr_freq=48000, wait_acr_cnt=1
[ 1682.386452] part1,878,3801,3806,2444,1415,705,424,227,86,32,12,10,6,3,1,1,0,0,0,0,
